cust_id,revenue_2018_2019
5ehbi5iophyuisx4,0.0
fcijd44ub5hfddhs,105.0
5ahscox6skeqyayh,89.85
xzbo7zcrh4iw6gri,332.93
eleyc2nmjhlxwts6,0.0
npcm2rwyinabn7f4,67.96
fav4tvvsgi4u6sid,0.0
l2ngaswpeugf6ctw,0.0
geuqeplxnmavck4u,0.0
ygrm47ku2gnnpos6,0.0
7llv3yzwe37ef6mh,515.01
ekmgvadup5jioqws,121.5
srbwwwedly4mnvz4,0.0
sut4ik3hir2ghbf4,0.0
seo34mmnt7bo2fii,109.91
rhqhzxtbzrjxc25m,111.0
tlefml62j6gelnfl,0.0
irkfjc7j6tvipp44,378.63
zvpqkb7s74chkmdm,1005.82
cqiqkhqm3rwuetpy,279.47
abxoqjsvfwupobon,149.3
5vbp7xv6c6gwtsqq,0.0
2kyswaorcckny3zh,0.0
jpqu2hjx6zfesxal,0.0
5yftucbfjfhsqu6y,0.0
m3ega4lg22jmem24,199.9
zi7gdydntolwvuzu,288.32
fkwbgsxmra4co2br,30.38
643f3nb5zjs733hu,0.0
l7tkd4eeksoxtpoe,76.97
v7o7k4i2s66wlllz,0.0
2mkvfbakrrm5jepk,0.0
aqxudkgebmdzbbuw,0.0
lam2xgdqakgjabim,0.0
x6xf5vgjbq4plosx,0.0
eycf5k7efs7lrtj4,48.97
5w26hebwf6fsiwrt,115.3
szo5lj56tce2k4cn,0.0
qvgqtdmupgufntiz,46.37
y7aazeo3wd7wxsf4,358.17
fqxmnnxwmvd7nzr2,0.0
iqthaaeggogyrgrm,93.97
6rhlhyzsfiqfcjlk,0.0
n42ka2xiat7quhum,0.0
rrjx7knjwmvhmqtj,0.0
pblrkqqv4f52phir,0.0
zutlij73lwhryeyr,276.21
6wdd5ikz7fkija7m,0.0
mi3ezr7ru6w6pbyb,0.0
3ykvjfemeoqpvfyg,0.0
ud7fmhdh3tpva4ns,0.0
q2x2b6ysisn46sox,0.0
ly4d7mqlnnim7fmf,135.0
2zskxbylp3p7nfku,39.95
7rx2qkikgf7rx5yy,239.71
mqwdprt4o7w4rhcg,0.0
ljl6sfuyg45dkvmf,0.0
ouglx7ohwnlzt2l6,0.0
hdr5mbi7crmo6toq,23.96
vozvzzvpnjmlqr4h,0.0
c343oeynnoftmrn2,148.95
ff67ayot6dypnodd,0.0
e2lqz7y67q2i63xc,0.0
a5lhwwdr535jgu5v,201.27
e4nvqaybfmarkwh2,112.5
iioip4htlzqmea3s,0.0
qgn7p3qxgskmmzln,0.0
pt2m32ybdvwyfcau,0.0
vf65nykwjkzoukzi,100.7
riu4vcq46iko3a7n,862.98
kxthrspllhkiyhks,0.0
ohlfwajs5yii2g5l,0.0
efhqaxwe7zhfasam,0.0
hxwahqrekmnd5kgw,0.0
x2emwwpdvi7lqgsi,114.91
qxqzxbkdtkmcv24d,196.9
3rvophk44r4qcjti,0.0
mijprbyk4grm4qpw,0.0
2q6pz36hy4mknh24,41.97
l4h3izmxyntnba3t,0.0
2rnmwycvqg3nttui,44.95
d5ls2onzixyhqgwh,0.0
7qf6dpwubvfcx5cl,0.0
hclxzipyjjko2sbz,80.95
x3mhgr5fukdjql7z,698.3
blhbw3ubgknaehia,72.94
ekhai2r2ign3zxom,141.9
zj5uvy26uakq5kgh,0.0
zc3imy6lxtlheex6,0.0
dfgucedffdpjptfw,0.0
r7fnhlaejjxlfejs,416.92
gnukzvisziyby2v6,0.0
vxnxvqmjkbgc44sc,0.0
edhkguryr6gj4abo,0.0
wstzagaebnaauxga,0.0
ysi7l2wo4cdtkvuy,0.0
eqkenh6k3ogzaiue,369.02
ccrxv5gfhpa2xpzo,0.0
zuiyow2mwklnuhfq,79.9
xvafmdl3ovu4evnj,0.0
kg2aff7yrrezjtk6,0.0
bn7vjzncuiwzzqhr,93.42
hmbgxebkxbndbyhp,0.0
mhlhhogslyiucuuw,49.95
2ksaro4a45byzevr,105.0
qucq27oo5kltt3mp,602.58
vki2uoj3d62ct7di,0.0
ag5iebahnvxewu24,0.0
nhqctk73ryjo3s4c,246.84
iaha4hr4mqonfjrd,0.0
uycyi23alathgpfl,0.0
xmdpcshad44cwg4e,0.0
wxebleyr4xyr3rv2,0.0
f423wt56ezfgrs3u,0.0
4bdffviv5duvmjjt,0.0
tsh22x3nplbiicts,759.24
4zgz5zj7l34blu2w,155.25
dfelogkvux2sda3m,293.45
kxyomr4kqt6wvj2g,348.32
wqqnajwvdot3x3sq,0.0
hxrdmnddftephgex,0.0
2t4jhsesj6raf5d3,124.73
and22dcae42pcdsv,0.0
dqyflc6oordpdr2i,0.0
mgudef5p2hnjdh7a,109.7
txfegx5s57iuxlxk,0.0
msandvp4guthx45n,0.0
eeqpteuu3hugmmdt,0.0
5mqmlykhr5aac4rl,0.0
3fmoljo36aa5ccmp,65.35
jmqx4sw2dw7yz7s5,0.0
m2hxpkq452p2whu5,0.0
ju5fkdgjmgjezxwx,0.0
krmnnsaijthhulnd,0.0
fbkl5krejlqn5klo,0.0
ebv5zofwg5xxf2ou,0.0
2kbh4itgnshlwjsb,0.0
q5kjriant35lkqz5,0.0
drvvodkpn56u2z2c,189.0
duelcrmpms7zk54v,50.0
ko7cijvgdyug6hax,229.85
q575ijx4wd7rngdt,0.0
rioboamuxdaadajj,0.0
4leadx54lfubga4o,0.0
wqkk57oog3q4kaol,0.0
sdpu4lc23yr3u6yc,27.0
3knqji6xov4czdhw,222.0
tdh74w6wld5qmw3g,0.0
hgp62yot3sbf3yev,0.0
l7lwcfzorh5ndmwv,395.83
wx6bzei7lgii252a,0.0
xk4o5qzecfevr3sn,0.0
2i6dsy2iwg73fx4g,0.0
ogsz6py7bxa4ak7f,0.0
vlvexmsiola6ltce,0.0
ozqhaltsqdwtcmlh,0.0
qp6cx4eysmegthyv,0.0
fbczaec7tyi7tu4n,0.0
ofq54l2jhcc4ev2r,75.13
7ijlsf4qririgqqv,0.0
ha2xujoe7xozz6vo,0.0
7ui42ce7nf77x7ro,531.09
pvvixrhkbaj22goq,0.0
h7762zlzvqme7ews,0.0
hkrradt4xdd6f3lz,0.0
ii4iwow7e4rkmoxs,0.0
drh6jvx5atm26pmz,0.0
hfeslm4276obonke,0.0
vrkor4w23xpff4ka,0.0
cns6jo7koxh7c3pm,0.0
mejq3zoobc463kla,129.9
6btpmngw3mzj6xsj,0.0
st7vah2vad4ta7wz,0.0
exwyf2pnbr3sye5t,0.0
wiflxhtni2k32e2d,105.9
jjawqa2mndwqkobm,0.0
payarchmbr3z75jh,0.0
7crrw5aahy2di3mc,0.0
qmsfrsur746j2eem,0.0
qhtajk527bbwromu,127.41
ur2eapxysaj3ehfk,0.0
yfrb7glk2txf3gir,170.9
br6glvaatx4shwom,0.0
rlkap4svhzazfic3,0.0
ov5vdlb63dxh4454,0.0
5b4u3ku5elbnvnx4,0.0
lpm4svtodefjqkxo,0.0
yigrpj6m2nwgjkql,0.0
3q4snvlvl6ez6cuq,115.47
z4cjja22o2rytb7w,45.95
ui3hgnr7srtzdm2y,0.0
4sewp3l6uv4sjoid,0.0
qhgu62lh4sevfrwg,0.0
rmcqx6kv3jk7zebz,99.95
66put3ju7dxw6n2q,0.0
x2micftboh5j43wh,0.0
j66nonf67s5oe2r5,0.0
vaswjc7ew3olmppk,27.46
eyoo3u76dexctca4,0.0
maoc3yqqzdyynvwv,228.61
ihc6eh2h3ja7fugx,0.0
hyvx6d37g4p5ulth,0.0
g5qvqorliz3f6hc2,108.0
giip6buaxn7ugu2y,0.0
ugh7gz7c6xkadg5w,0.0
td4ymfda2kvqaeib,59.9
jvushynobc72dqg4,0.0
wjjgeszcinnynypp,49.98
fzcocy5u5hqfeyn7,0.0
dfrizlmlativeotu,114.32
mmop7in6xcwrt47e,71.95
tlfhitd3443fnuys,0.0
hc53kea72ngapkdz,0.0
nnqyn57raixdikzh,172.65
z37rq5afa6yblnfa,0.0
savjtkn4m7a32xrn,0.0
otb6lhnvzokobjtf,0.0
fxvieb26ydp422hw,89.9
6om3lr5frv5uc37g,0.0
h47qwjudp5pbx7b6,44.99
ztvdm7rtsyvusiw7,0.0
acmc73pedrpsoy6g,0.0
kbpg53irhoz24ovx,192.36
skvritxbuuchdurn,59.35
nszpxyb6hobzmyrf,159.25
a23tvdttckg77b6e,250.02
djcmlnuy2hfcsiap,0.0
j3youclamut5p5kr,263.89
zky5cdjzi7ynvih7,0.0
reormctipevxmwfa,305.61
o5xbvuvdeov24p3p,0.0
qlctr2urydejos2n,0.0
ub6urxmes7bvygrb,132.9
grfy2eh5l53ihjpt,151.96
qdsx3fu7am66edmj,69.97
pcir6m7k5mj4ggkh,79.97
rqmlcsilmcfk4ol3,0.0
s2aeuvfrp62nabil,0.0
djwga3fcy2zqlltj,0.0
3ipap5ceqw2et4u2,0.0
jjmsjnnywo3e6xxt,0.0
ykf4gltpxsoxnwyi,619.67
qmzidshetpcujqn3,454.5
r5qizdsyllj5lom2,67.46
jtuflqjaviz52r6n,579.95
zthlfbbahu2udpmd,0.0
2g47jtovlnjocwwa,0.0
pwy4qf2rshrfvi5m,59.35
uxuxluqu7q2ptibf,0.0
h7odjtwjmjcw674a,0.0
cicc7cvb6fjd6mgy,0.0
ekgufoxm5lvycipj,0.0
zebfxw5cxwu45pus,0.0
gzq5tnihudmogypk,0.0
7oqcphm62nq7fnqi,0.0
d7iqhqj2qure7yva,0.0
f3lfdnya5z2pdqtf,0.0
ith5chtmcjakcupi,0.0
566ibdsepa6p55rh,0.0
h3tx74bs4xbeamel,0.0
w66viu6rszi5xox4,0.0
quk7tes6bnvy3ckq,0.0
ka2hklmu3ytxdsgc,0.0
kshcslyzw5nysa2k,0.0
zgqcr2d6jpczldem,37.46
6ulzbkmpwggqkiih,0.0
yaxuvffun6yt3ckb,0.0
ouuxfngsj66mrkzp,0.0
yqbm2vhq3xkyxfcv,91.9
axhii7fovt27wqya,155.95
i3naml32gs2tmrnv,36.95
4kn3a22wvbcctf2h,0.0
pdaxsxrwpdk2zwqu,0.0
dck2tnfy4dxwikwu,0.0
777ekik5zhmm7uki,0.0
kb2lajy3nu3ece7u,521.82
jrzlt6bfgayi2yaa,0.0
65kslqfxdg7xfxc3,0.0
vha2h7jaiesf6lkb,0.0
32qkw47d2spzidhl,0.0
q3rzlk7c5ftwaj42,145.0
rnpiix57gy5gfnr2,1129.25
cfshnlmp6y3hhrxk,0.0
i44kfg5fipgcjcqz,390.26
ji4znueptesncu4v,0.0
lxdfeedtxjjz5mif,0.0
spf54ebdx5emqgs7,0.0
hgwlsxajxak75h6b,0.0
wpgqnmzqwpbluq25,361.95
kupehsgv3rm4hr2x,0.0
uhjha3ydrrqg5tn6,0.0
s7qz7qf7ya5hnm7w,0.0
rgfmp3ip6wl5g4gq,32.98
6xxiklf6oiiicc2k,181.06
dnn7tladcbptrv7m,0.0
zj3kj6emwpyomrw5,283.8
atzsotkfgckxliy3,0.0
l3mmvggl7etj6ilu,55.98
ttb6jvbpn2jm6ioq,0.0
27zczvl6yzcut4ye,0.0
c3eyzn3gkq3jsdtq,0.0
aplwazadgjxsn2j3,0.0
yjclebkxfrk4ihv2,0.0
aibqj4ueoa7lfw6i,0.0
pk7hogx7di6rt2i7,0.0
l73gm6dilkccyd66,0.0
3lkw323dfyotvtbn,0.0
g64hyaz6kr4in3wy,65.23
mubh6rrdmo5gfw2m,199.92
hm37btlkvd2i2cdt,57.45
f5sowje6y5stmpl3,0.0
twb55zu65keyn3zr,0.0
sq2px73vkxm7dmhs,866.45
33yg4z2d6nnlbdwt,0.0
ibh2jmtfm4cx6iqh,0.0
uponogvx4szcvasr,0.0
52pn54bomqjv62wo,277.79
ecsii76wsfbooxww,0.0
tqctam6mcatcjt6l,386.9
4ocnyphn4zlokm26,0.0
hxb6j3oep6hqgp7c,0.0
frzq36cnuquhkwtr,0.0
n2odu5zmqh7a6kj2,0.0
5ubkznv7xiuwzhvc,280.6
t6xiqn23jsgyxe3i,207.0
y2t6nrtbwg36ohag,202.1
jnc5vtu27ffamoca,0.0
rrk2iyfpjodwcwn5,0.0
mlep6kpcsjmmy246,0.0
j4kgoezf4kp2nrqk,0.0
4bqpj7yvt25v25vo,210.87
p7qmivp6caac75kx,0.0
vsfzrumszodrwvjj,0.0
7tz6lsannpea2klj,172.0
fiqi2d7nnwfnb62e,0.0
63leyqlu2ifzidqj,0.0
xta3qotnqjidqmts,0.0
sf54a7bcqxpdiket,0.0
ebn4sx6nfp4kylol,0.0
l6i65fo3ucwutwgu,0.0
avoftf7ktyv4y33x,0.0
3yrgrjnjjf7udtze,0.0
ywrjpvxy3xl7k2yg,0.0
qttcu7wax635uvkl,49.95
72w4qmudttvy7oxq,0.0
iedho333bzdcrdsy,0.0
r6woktvtw7hbaxo6,0.0
s3fybzen56aw4lp5,0.0
elqfrwdio7a5rqlj,0.0
icr3sqhonwsnoigr,0.0
ks4xodl52guinexf,0.0
4stkqao373ktphpr,80.96
skltpvnrrjbozm6m,210.97
3gi5scy3dz4jka7s,84.0
mjxmdvs6lbf4aycm,0.0
5lyovc6padprlc5t,0.0
wgu4jz53olajfoad,412.3
tszpabldhtkhvgrj,286.33
xxebtvehlpr5hayi,0.0
n6354uuy6rjrgv6z,120.69
qrteak3uqjopzbyz,0.0
frlcr4flafmbhjza,0.0
agvnxn56gvhr3q2m,0.0
ix3v754bs4nzsebh,0.0
ihn5wolhxthstouk,65.95
lxyyzyi7bjjjokor,126.28
erdpred7zml45kqa,0.0
e2olu7kc2g6424bc,158.52
ic6jo5pry5xwgib3,121.5
mms525b74shozop4,225.41
6lqjo32ylirlzglr,0.0
3vrmobdqoij6ilmy,0.0
gpmez2uoxp3jrldi,0.0
nsstilsrtsij2j3m,508.74
m6cac5uyw6wcjlcz,108.0
ppz6jmwadt7sx7hl,0.0
razns56p4gzfufvo,200.46
otkivyrpt2sjiwj6,0.0
6pawb73vf2elfod4,0.0
2yciud6tdm3zopbz,0.0
gjezga2pocpy7be3,0.0
5he3fnu7uxpwqxds,0.0
rs6jx3ysu6vurk7x,0.0
f4463hwf3j4tcdap,0.0
wgyk2pk4akxv43k6,0.0
a2o5qdlrthxq43bt,0.0
vfah5awkrs5cfbjl,0.0
cmxl65qbkljbrqwh,0.0
2czrlgxmiseqhs7k,0.0
x3lplgpiyftptgz7,0.0
bh5iuczucus7igig,170.88
lnfppwnwzaapvz6e,62.95
456hlewg5hx3schu,0.0
kyb3chewnnsapb6d,127.3
pmhbxvcqlhnktrzt,25.17
fljqxraogtataknu,230.67
vittv4jbcbqdbxfx,0.0
danpj3qyyneb3z7a,0.0
nsdp73fmjpg6h3o4,0.0
5zam24nt3c3ggcb5,0.0
zbvflbckrb27svdq,0.0
fks3wjsfpveqfr6i,88.73
6pzr7wnzkogivsgz,95.61
sultf6uf5fxkppfd,647.91
w7seyywl5oagv7nj,0.0
drwqlnbw3ci45nwh,69.95
3u6ml4o2kndptrp7,0.0
eb72xo7fuqi4cur6,26.96
afidrqulitbtyk57,492.46
jhphupaur5cvvhun,0.0
rs7pojhvewzl66tj,0.0
6ban4lbxuwxy4mix,132.9
xu6l33u7bru6rsxd,0.0
b5x3k2du2xdwbzz3,0.0
b6mr4vhgton7bjmr,128.92
n4wigqqltfsqyu2l,341.0
fvktgrzfansbucck,34.97
52f6u774nkmdmhpz,302.2
x4v67yzxxab7rvln,0.0
sqgp4lctu52hdpn4,218.9
ioodl6vlvnchpskf,0.0
x5ghxxeqdf6diine,49.95
bmuemnohlbdgqjrc,0.0
v7fw7kzmbj4vyz42,102.45
corokbrre7ltqlaq,0.0
53nkrtqobka644ij,0.0
zgfzfhqlo2fq4krf,0.0
fa4bogbv52vzgbar,199.9
zfkgwc7ro3vpofwd,0.0
4zyqk7jtu3v42foe,0.0
tozby7tc2cabmxpn,120.0
udf25eomjxnoqnjl,59.35
jabxefj2tj2ahka7,0.0
xlpn5a4qx4spdc7j,517.91
2o3fo2vejxft3fby,0.0
4gws55qqqvgqmgvn,0.0
tgatzqfv2ygw3tle,0.0
a7c7yskw2ndhmcih,0.0
7k5pfmwnjhgtqlhd,266.96
bajf3h4y52byofug,126.0
o7edtgsrmr5xex5o,0.0
5ikjkdhpkdogfdvc,683.84
u6luv3a5blhodne2,115.0
235yzwxmiovqewqq,0.0
6yamyhf24scxglce,0.0
ualyuojb3new7bcl,0.0
2ikr35s5xgyap7x7,82.7
v7v7yokewqbcetyt,0.0
ayk7l3qc54q4orir,244.02
2aex45cl2rui7gwl,0.0
c5zjutkrvvml4xsh,0.0
jufoih275d7g4npf,951.21
thpfhia3jjqqryhp,0.0
typ5al7ihpsyuxru,0.0
jhhjnbra2varroay,27.49
25i5aj6yv3limtmm,129.9
n7mh65bwqb4mc6sh,537.1
kcxikqggn3vn5bxp,0.0
g5fqu45uwirdty62,216.78
mlxww3hm5hraww7w,89.94
t7o36y37wzobsf34,0.0
mwumorcfflli7flq,53.95
2lvihs5l2477slju,0.0
ts57tedkpyitooqv,0.0
txi3wkjgops6lahw,53.97
j5yy3jwdukd44uy3,0.0
glhcrzrrulmksg75,0.0
covd2flr23r3s2ny,0.0
pulz5yg3ss7o252d,39.95
rrewsvmzkavgzwzx,246.92
m6s5ewkpwey2ovv7,0.0
ivkkmdgwxhunglhz,0.0
jacc3lkwgyzlvtec,0.0
czkijmsemd6h4yyo,154.96
bexumq3vloj76m7c,29.95
6o3q7vdtyi347mlw,75.0
slutb6obp6ibukvm,0.0
ootnpb52qfo4klkv,188.97
lyqwcmtgzezcwk6f,0.0
az6cdupai4jrrrc7,0.0
c6kngb5cs7z33git,0.0
pwvimvfjdzhprier,644.38
vofc7xx3yiaxjyy7,0.0
2uyesqbmut6bnvge,154.85
uwufws6xjmvxoeal,500.55
iohbtqx7xwzs5v6i,0.0
jy56khmtclbwnrdw,0.0
kjszmljqx2pjtq6f,0.0
nbk5fdfp2fzuvo2x,0.0
qggdexiddvt5jbaq,413.5
nnb62wtnramd5jdk,0.0
yom5azfso6bz3smu,0.0
j2ohnwpwxxn5q6cj,0.0
chera6doj7uzau46,0.0
f6tcsyj7t62naaqp,0.0
wglevyex5zhky2v2,0.0
jvaxr74gav2qqu2p,0.0
hdy5rpe7vjh7buii,0.0
xfoyovgr7hkq3dip,0.0
xpegbbdx7e34gzki,0.0
xhszw5sbvmgedijd,0.0
o36ibzqdxffwjpvb,0.0
zdvbg3i3rldxcnzv,94.5
4ffgkfo5b6j5ysk6,0.0
mfdvotezuqdkndqb,0.0
g3utesan6nsfqjt5,0.0
a6zkg3p7ibo4odsy,256.25
nqpp2gaiph7ub3oc,0.0
ydrowj5sthziicnl,328.0
iamuqq5ly5n6lotq,0.0
457iiacdgu2ojvqe,0.0
25eagkatigkoou7y,41.35
s3niibqcudiyr22v,0.0
nuwdlrwz7w6mwn2q,111.85
iprhzj7ns3ramvhu,127.9
e5bq5jadqnpwpc57,49.98
jm4suxcvccx3nbn7,0.0
22dq2vrysvzhy4vx,0.0
bhrbbyiu3jemkplf,0.0
qkci4unjbtmddv2q,219.85
6g3bm4gkotte2puy,74.9
2aquwqqxd6bt5cdv,0.0
bbyd4uelphhldekq,0.0
xe7zdpdvyo63slcp,0.0
6utlcs2nog57rak5,346.42
yz6ppvwwarryrqqf,0.0
ghrj3cwm2op7ac4q,0.0
6kimqmr3ib2herqj,0.0
u7nevjdo4hkinwel,0.0
dg3yeribpwl26oki,59.93
4ftcorag25pvqfbo,0.0
p3oxvyihpozu4o6r,226.91
dl4ktviszskar3rw,66.0
5ncfnte7w4rt577m,0.0
aa7gwamf6vpe6xca,200.75
ixzcq2j5rjdgni25,0.0
lgacwwjuxwcobj3r,159.9
d3cgj7yehbhwdzxi,59.95
oqvhwc74qnnpr63s,0.0
scbbppciwbk6wg4a,0.0
kmm6gpfmfc4gjvbf,0.0
pyn2d4ddwsb3qm6t,0.0
6mqlbm3wqobzwuxq,140.3
c773reqn7krn4ymb,34.98
kj2xbmnsu2bx7bx3,0.0
vwr7zyqyxmxagozt,55.95
lzppsqd4rvayf76j,0.0
nlos2rwzykbwj44n,324.45
jfjbp537t27wqvp3,0.0
dd6ws74qaq334ek4,0.0
pofo3ylu6xu6d26i,165.87
h7bv3jejuhgeztnt,53.97
b2ehmzgx4ralb7mx,0.0
yes7tdvcctoerswr,0.0
uhejuyx2mv4m6lpq,0.0
bmjzjqh5catvlw62,0.0
mbkzxqcc4iitwzxm,0.0
p6h2lofgvxo5vl2b,104.31
fcfeqrerveujc5k3,62.97
wwjon5vujb7abxgs,67.96
fa7db7rfnczl3jfd,0.0
pt5vwjleu3d7g7gj,0.0
me7f4vbsg24mrsda,232.83
ify67z4jbauf6rqu,0.0
fssbh55hl6lidvgg,0.0
fug7vkp5rtcaihw2,0.0
hnobvuwhjivy7tke,155.0
poayouxksq6s7xqd,348.35
kaqoiy3bwu5y4c7q,0.0
pcappiobhwvbkoxy,26.95
jek33inbqdl2otgw,424.4
3g22rsm6plbulpj5,210.79
vjniez2h5c6nw7ji,0.0
3qhmlmozxare7sfl,0.0
csfizrf2hsvhwm3f,68.35
pubbymcoaamostdx,0.0
oqxjmf564oxt5ocz,55.97
ebnvlwl2osfwpmvy,0.0
j4mhy7dsxagxbl7g,0.0
ezkz3sgcazqy7gwq,0.0
gbil7754ygeko3pr,59.95
wqlellp3hcj4xbyh,396.08
m6bornlqik37paa4,0.0
7swicrqtswuxre4t,117.0
o7typuicojyfgikg,0.0
tziizlrepaewwkbv,0.0
vl6s2dtgjjgh3lih,0.0
cbgxu6zmr7g4eubj,0.0
mvjf7snnasv5nabw,38.47
e54gumehd6ju7t2g,157.2
gafvuawamd2e2neo,231.91
da7cczdrxcf6s2a7,27.45
2umsrf7ao6ozdqhp,0.0
nicqwhwllnvkhp27,0.0
hnwdktnmv5upzbrp,0.0
lky6n64bgtwlnjyu,28.77
zyeb727u5uystr75,410.95
cz4gfruckipozzuw,291.97
m2ccdluzcdoqs5bm,0.0
omuatyplzk7yktk4,186.27
nkwjlm3uiccvvkhd,0.0
eeyoditobqgqefvu,0.0
dl2f7gel57ov34ov,0.0
ht4fy5ynaevyivgs,0.0
nsdt3wpw5ncgk36i,0.0
kxs66oz35436jjth,256.46
h6tqdkqjulw723xi,59.95
bb5ymgx56k4hr7d3,0.0
yd2v3n3glx4knki2,0.0
52u2gahwlsktsdev,279.36
v3weunxyjcxkdrlm,71.95
g7jdpiycg2sevpk4,130.5
uo6j4dtxuwpinbmd,0.0
id7oehsiigyrlngc,306.49
2xgikgqgl6hkaupb,0.0
d3gcmv7v5ounxc3q,0.0
r6yf2if3535xdjno,0.0
yw7zo3bgzf2tzphh,49.84
bmcjayhdhvw7pt7b,182.93
4l2krds3mmvgryri,0.0
wecaokoemjgzhuc2,0.0
j6bt6ya4pjwais5e,0.0
evunfz3kkwf2g2lg,429.26
4a63qszdiuithd7q,0.0
kehjyhix5gnytgku,0.0
k2btmepdvrci3xxo,45.95
byrkpgohh7nabg2h,47.97
st45zv4bki7rczpt,0.0
nc6ul7n4rgnt4y43,0.0
ifm47527snoiqhdb,0.0
k3owhpsbx7vdvtwu,0.0
lqg5x4ki7h4hji5q,0.0
t2luelu6nfdimfje,0.0
jp7ycdhm5ycgybxd,0.0
gpvcuok467jdubjj,0.0
spbx6r6u7dprnf4e,174.0
gz2ylqxy7umrflvr,119.0
7lnkrbu534lkmyy4,0.0
et5ay3hqj6gn3f6c,229.0
vn47micp54zfpy2y,112.0
ghenl2ghafj557mr,0.0
yao2z6biuozcidrh,315.8
6hgcp3bivsviv3pw,320.05
uli4x5qytqtvziv6,0.0
ph25kvm4evnaatjd,245.4
4vptaacotzz257di,0.0
ptlat2h3xrq6fffe,0.0
6gcfgdcozpxdd4kr,629.94
henf7qeim7ffawrp,0.0
rmtyeoizgqez5mvc,0.0
2uhnsbqpgxxbbsd3,0.0
bovhcqoaj5zmvqxd,160.91
gncrfvr3i6iohdyo,406.54
fovzixewhzlyozfg,0.0
aru3hac3asmmf356,0.0
oz45fhqyw5hqtgbs,53.95
ytdg5erpbinnazwc,68.35
543morlhxspwf3k4,0.0
lyvcfcbkqpb4md4f,0.0
vkgrsoa4ceff6g7o,362.99
lx45ftxpwyqknxs2,201.95
smv25hzhl4xkvakj,62.95
x2wij7fdaijumv6o,39.95
jwzonvzslsrjxzmu,44.12
hau2v4azlcztqo7d,0.0
q5v5onvummzcxtrm,49.95
gfwue7ojphp6gj5t,0.0
7m4mrg5swos3zei4,0.0
otksh3flnrileijg,202.95
vy2cgo55qeo4jein,0.0
zdvclp4cfzwfj5dj,819.74
3sfcri3jdl24fypu,62.95
trwttnlsc3ukyzsd,345.83
ril5m6wb2eloiag3,0.0
hqwuvozc5bvkji27,512.33
plop373crjgzahwr,112.5
n7lmh256aw6n5pn2,0.0
azzepzwuc3ihjs4t,50.95
sa3f26jz7njitqye,59.95
nghvdqiaxyag62c4,0.0
bzpqehub3zgi66zq,0.0
b7rwjp734o4itfir,0.0
vitpxkgfac3q7qeb,0.0
r66nrvn2vzduwxwg,166.5
26x3zydywomrhlrk,57.99
ix36at6r2khzwb4u,0.0
44yt7pnfmtl42pma,0.0
34h4ptpspduzvkdk,0.0
esn5tnmuake6joul,257.97
okwfry3m3xx7bbxz,0.0
nmgiwsslywpkqwve,366.97
qiidptxoyro7s6dk,77.34
tu5wnbwubqzmxblw,0.0
wbffjlzib27e5weg,0.0
oyvi3chhbnrplj7i,790.13
3qnzrpxmn35qedw2,139.45
jeyitfueynrdad67,0.0
7jtxer4pch4xmrq6,0.0
7quswtuyk7psnnm4,0.0
525vbfgffcjs5o3r,0.0
u4xck6ckbqvex7n2,0.0
aylhdzp3bmyj4ptr,464.22
a6wq5rcrjcfz4dbi,0.0
5hh2ja6dx3ilgk2p,0.0
xlhzu2drxzww4oza,0.0
lp6at7xznsbehua4,0.0
y7k2hzlf75rhpopl,483.86
qahmo3g4y6d2m5h4,0.0
7cysnzry6556fsp3,0.0
fzt7jkh3em2d4ywt,0.0
u43pjpe5ohsrfca6,0.0
wkjgw3vy6dxqmlgr,164.95
qgypq4i4oirytaqc,47.27
67y3mtxj46vqntmi,103.5
d2xo7hf2cbruzujz,0.0
bxtnqm7cm4thyx6b,0.0
maciww7fhqdvrsxm,0.0
m6zlz52e7i2ki2t5,102.82
2dg5es3byfhietbd,52.0
oh5kdbbfrcimcxbz,0.0
gs3nzlzazykmpq2k,181.2
lb7yc57ryysvskpp,71.96
gtxlurndytjcbi62,0.0
xfgf7lu2pzgrxnxl,770.95
yhu2qxiv25nf4y3e,179.9
xcf3prx6arvjevjw,0.0
dnxiabguvydydit4,366.45
zlhnrsjsm42wqosv,0.0
mno6xx4zy35bzcvy,0.0
idesxrd6cey6ke6s,179.9
qmusnmve62ydblkq,0.0
vzu6wpchj4k2xwwj,0.0
r24u2iwibxdwctbh,0.0
hm2x3ularuybjhxm,0.0
jw3lt6sycpgi423e,0.0
vlckf6quyfmde2a7,0.0
7hi6owsb35ou2q7k,0.0
k7u5qh6rvjjje6d3,97.45
ficgsa7vx57ricpp,135.0
7rrrnd5n4m4j3l53,95.15
56btgmnb34ndtqjg,0.0
2idcueiz3twhefc6,300.11
fphesnhmpiecbj33,247.9
xcumesxvpjh4joop,0.0
dwktres5432l6xi2,0.0
4lu6bi7a2efbud3t,353.36
vdw7uqtl7clamlim,0.0
zbnspco3pkx4tids,302.95
planmsn4nrn27l6x,0.0
nl5xvwyyobxivlp4,0.0
afamd3ps2l64krdl,214.9
mauh63om6w5inr42,0.0
u65jucjx7u6g2vwp,0.0
zsigyp5pkbwgajri,0.0
gikibhrjg6dvwngu,0.0
g5bjuylrixjq6vfj,0.0
s65zpcegjclczyoq,253.85
y4e7p5efuzvvalej,0.0
k24brazhzyi4wun5,119.45
4sh47fewgd7hcl5h,0.0
